unique_ID,Latitude,Longitude,Date,Year,State,Source,CO,CO_dist,CO_nobs,NO2,NO2_dist,NO2_nobs,O3,O3_dist,O3_nobs,SO2,SO2_dist,SO2_nobs,PM2.5,PM2.5_dist,PM2.5_daydiff,PM10,PM10_dist,PM10_daydiff,Lead,Lead_dist,Lead_daydiff,wind,wind_dist,tavg,tavg_dist,tmax,tmax_dist,tmin,tmin_dist,precip,precip_dist,PDSI,PM2.5_exc_val,PM2.5_exc_dist,PM2.5_exc_daydiff,PM10_exc_val,PM10_exc_dist,PM10_exc_daydiff,Lead_exc_val,Lead_exc_dist,Lead_exc_daydiff,CO_exc_val,CO_exc_dist,NO2_exc_val,NO2_exc_dist,O3_exc_val,O3_exc_dist,SO2_exc_val,SO2_exc_dist
1225,44.5084,-117.6786,2009-09-30,2009,OR,DOI,0.125,91.20278987,24,3,91.20278987,16,0.028,91.20278987,22,1.521,250.306888,24,5.9,60.96845265,2,18,60.96845265,4,0.003,391.8401921,2,4.9,23.99824155,3.8,16.81476326,7.8,16.81476326,-2.8,16.81476326,0,23.4160497,-0.82,37.917,727.037,1,207,580.598,0,0.26,726.949,0,NA,NA,NA,NA,0.072,726.438,NA,NA
1228,45.1683,-107.3474,2009-03-21,2009,MT,DOI,0.313,70.57522812,23,2,50.76373012,24,0.047,106.9050448,23,2,50.74220416,24,4.9,30.97561222,1,22,30.97561222,1,0.002,396.490819,5,3.3,33.23282922,14.1,13.1674815,18.3,13.1674815,6.7,13.1674815,0,20.7657504,1.18,36,939.064,0,194,813.425,0,1.39,962.661,0,NA,NA,NA,NA,0.077,335.647,NA,NA
1229,48.3517,-119.274,2009-11-03,2009,WA,DOI,1.054,98.5699664,24,7.6,148.4767683,24,0,148.4767683,24,0.574,150.6360211,23,26.1,100.0545769,0,36,64.27541983,0,0.003,607.9446066,6,0.8,13.45913724,0.3,8.935493475,3.4,8.935493475,-3.1,8.935493475,0,8.935493475,-1.92,38.4,745.869,0,153,1126.878,0,0.29,993.842,0,NA,NA,115,989.587,0.073,795.269,NA,NA
1230,48.3517,-119.274,2009-11-28,2009,WA,DOI,0.558,98.5699664,24,5.971,148.4767683,24,0.019,148.4767683,24,0.564,150.6360211,22,11.6,100.0545769,1,22,64.27541983,0,0.004,607.9446066,5,2.4,13.45913724,-1.5,8.935493475,0.7,8.935493475,-4.4,8.935493475,0,8.935493475,-1.92,72.4,898.994,1,267,1141.905,0,0.27,993.842,0,NA,NA,NA,NA,NA,NA,NA,NA
1231,41.7119,-121.4981,2009-11-20,2009,CA,DOI,0.733,83.10850731,24,8.217,136.4009861,23,0.015,58.63342224,23,0,153.6203976,23,5.4,35.19962738,1,94,0.557108173,1,0.002,136.4009861,1,8.2,32.26051993,1.3,2.92501346,12.2,0.708843266,-2.8,0.708843266,0,0.708843266,-0.73,39.9,569.93,1,14147,285.955,0,0.16,562.602,0,NA,NA,NA,NA,NA,NA,NA,NA
1232,39.5563,-110.2902,2009-11-20,2009,UT,DOI,0.874,87.3651866,23,5.348,47.13477197,23,0.026,47.13477197,23,4.5,122.1371208,24,7.7,83.0982966,1,27,87.3651866,0,0.005,282.0732882,1,1.9,25.03145703,-1.8,3.700495474,5,3.700495474,-3.9,3.700495474,0,5.318765026,-3.47,39.9,548.67,1,165,302.536,0,0.16,581.852,0,NA,NA,NA,NA,NA,NA,NA,NA
1233,39.172,-110.6193,2009-11-20,2009,UT,DOI,0.874,93.17504293,23,5.348,78.78366097,23,0.041,65.47401969,24,1.083,131.9797886,24,7.7,86.73974008,1,27,93.17504293,0,0.005,302.4864983,1,1.9,31.09557196,3.2,11.49433026,10.6,11.49433026,-0.6,11.49433026,0,21.22484205,-3.47,39.9,517.967,1,165,295.99,0,0.16,551.542,0,NA,NA,NA,NA,NA,NA,NA,NA
1234,39.172,-110.6193,2009-12-14,2009,UT,DOI,0.765,93.17504293,23,13.333,78.78366097,21,0.042,65.47401969,24,1,131.9797886,18,2.6,86.73974008,1,11,93.17504293,0,0.012,302.4864983,1,1.2,31.09557196,-2.1,11.49433026,6.1,11.49433026,-6.7,11.49433026,0,21.22484205,0.51,37.8,272.139,1,NA,NA,NA,0.2,551.542,0,NA,NA,NA,NA,NA,NA,NA,NA
1239,36.166,-105.748,2009-06-30,2009,NM,DOI,0.325,87.08700641,24,4.042,81.75360298,24,0.048,42.10823757,24,1,130.2871804,24,3.9,36.12584339,0,10,17.61571556,0,0.019,298.0441776,0,3.7,42.5149933,13.8,10.62719716,20.7,10.62719716,9.5,10.62719716,2,7.784303371,-1.05,NA,NA,NA,208,607.68,0,0.154,548.554,0,NA,NA,NA,NA,0.074,89.455,147,360.564
1242,40.9999,-117.431,2009-06-16,2009,NV,DOI,0.112,157.850226,24,9.708,161.6827565,24,0.03,127.5263862,24,0.4,188.2353914,24,4.5,161.6827565,1,9,87.73747838,0,0.006,247.8371462,2,3.3,20.83883555,16.5,33.24468332,24.4,17.26273058,6.1,17.26273058,0,17.26273058,-2.65,NA,NA,NA,155,629.21,0,0.37,485.544,0,NA,NA,NA,NA,0.072,228.137,NA,NA
1243,39.1524,-119.4461,2009-07-31,2009,NV,DOI,0.442,23.23626427,24,13.667,32.23027731,24,0.032,15.35238676,22,1,108.4769521,23,7.2,32.23027731,1,22,23.23626427,5,0.001,101.8756071,5,2.5,28.77951226,22.8,18.60335962,30.6,15.5069318,18.9,15.5069318,0,9.246981039,-2.95,NA,NA,NA,154,791.653,2,0.51,362.682,0,NA,NA,NA,NA,0.075,80.984,NA,NA
1244,41.005,-110.598,2009-09-30,2009,WY,DOI,0.204,69.19013285,24,1.696,34.39979828,23,0.033,34.39979828,23,NA,NA,23,4.9,67.57426229,0,21,34.39979828,0,0.01,308.5262363,2,7.4,29.18486076,-1.3,7.11495174,10,7.11495174,-8.9,7.11495174,17.8,7.241923024,1.21,37.917,611.755,1,207,441.365,0,0.26,638.239,0,NA,NA,NA,NA,0.072,614.865,NA,NA
1245,33.3288,-112.6529,2009-11-20,2009,AZ,DOI,0.371,3.406297697,24,18.042,3.406297697,24,0.013,33.76007035,23,1.783,34.36971133,23,18.8,31.35884778,1,67,3.406297697,0,0.006,251.3989811,1,1.6,38.10742961,13.2,58.12691314,24.4,13.53398707,2.8,13.53398707,0,9.593124297,-4.05,41.5,278.086,1,226,369.392,0,0.16,322.322,0,NA,NA,NA,NA,NA,NA,NA,NA
1247,41.221,-106.5324,2009-11-13,2009,WY,DOI,0.133,88.06848804,24,0.9,57.49796518,20,0.044,57.49796518,20,0.596,83.55706093,23,5.4,49.30736722,1,5,36.2653101,4,0.002,132.3973554,2,27.7,39.77979547,-6.1,7.725450004,-1.4,7.725450004,-13.6,7.725450004,7.6,7.725450004,2.66,45.7,765.581,1,165,641.964,1,0.27,809.467,0,NA,NA,NA,NA,NA,NA,NA,NA
1248,48.6228,-113.8677,2009-06-21,2009,MT,DOI,0.222,35.56629131,23,1.5,147.1485881,22,0.022,9.771442023,24,0,315.6466083,23,4.4,21.881766,0,12,21.85153061,3,0.006,728.8360329,3,2.4,28.55516773,14.9,9.683002521,21.7,9.683002521,9.4,9.683002521,0.3,10.02426672,-0.9,NA,NA,NA,151,1084.37,2,0.27,1035.255,1,NA,NA,NA,NA,0.071,992.235,NA,NA
1249,41.647,-122.8713,2008-07-15,2008,CA,DOI,0.238,48.03194079,24,1.75,90.78161529,24,0.046,13.46587554,23,0,90.78161529,24,22.8,46.14626936,0,20,13.46587554,2,0.002,250.6625952,2,2.2,22.60804299,23.4,4.616184848,35,3.470683937,12.8,3.470683937,0,3.470683937,-3.06,36.1,213.682,1,265,63.206,2,0.56,586.826,0,NA,NA,NA,NA,0.071,148.969,134,1077.5
1250,32.7,-116.213,2008-01-31,2008,CA,DOI,0.6,25.14347351,23,15.957,25.14347351,23,0.026,25.14347351,23,0.391,42.462709,23,0.3,9.028384275,1,4,8.084127192,0,0.014,42.462709,0,5.9,15.709864,5.9,14.63111713,12.2,14.63111713,-1.1,14.63111713,0,5.564181684,-2.07,NA,NA,NA,224,37.866,0,6.02,145.781,0,NA,NA,NA,NA,NA,NA,184,316.038
1251,36.2142,-112.0599,2008-08-17,2008,AZ,DOI,0.404,167.3650187,24,2.167,107.9777583,24,0.047,12.78743115,24,0.174,203.472406,23,5.5,73.38344736,5,9,73.38344736,1,0.02,313.0681256,1,1.6,19.28705884,16.6,0.669542169,23.3,0.669542169,8.9,0.669542169,0,0.12219285,-1.3,49.5,715.826,0,161,836.864,1,0.66,379.06,0,NA,NA,NA,NA,0.071,177.348,78,206.316
1252,36.2443,-112.0831,2008-06-14,2008,AZ,DOI,0.575,167.7386999,24,14.261,191.4622452,23,0.059,14.01492717,24,0.292,204.2990484,24,8.8,75.76865226,3,18,75.76865226,2,0.02,313.8570246,3,2.4,21.01133317,15.6,2.877991647,26.1,2.36180781,2.8,2.36180781,0,2.36180781,-1.48,47.6,395.076,2,263,223.771,0,1.54,378.646,0,NA,NA,NA,NA,0.071,155.499,87,208.713
1253,43.6924,-124.032,2008-06-19,2008,OR,DOI,0.408,52.92977214,24,9.208,143.2781192,24,0.019,50.75091855,22,0.458,143.2781192,24,4.6,49.45382343,1,19,51.45397157,1,0.011,401.4216576,2,1.2,46.26184587,15.8,17.77171536,17.2,5.836146328,4.4,5.836146328,0,5.836146328,-1.58,41,634.829,1,231,894.462,0,0.3,739.657,0,NA,NA,NA,NA,0.077,377.204,86,1028.35
1254,43.6924,-124.032,2008-06-18,2008,OR,DOI,0.396,52.92977214,23,7.696,143.2781192,23,0.017,50.75091855,24,0.348,143.2781192,23,5,49.45382343,1,15,51.45397157,1,0.011,401.4216576,1,1.4,46.26184587,10.1,17.77171536,16.1,5.836146328,6.7,5.836146328,0,5.836146328,-1.58,41.3,1434.846,1,306,984.741,0,0.4,739.657,0,NA,NA,110,1727.426,0.078,375.652,98,1028.35
1256,34.458,-118.852,2008-04-25,2008,CA,DOI,0.209,19.17119302,23,5.478,15.81550063,23,0.051,4.423829868,24,0,36.25089741,23,4.3,4.423829868,1,30,15.81550063,0,0,42.57283975,1,5.6,21.05261944,22.5,4.414487556,31.1,4.414487556,15,4.414487556,0,6.505784663,-4.08,NA,NA,NA,405,408.135,0,6.7,48.948,1,NA,NA,NA,NA,0.075,15.816,NA,NA
1257,34.9319,-119.405,2008-04-25,2008,CA,DOI,0.517,38.35565156,23,1.087,34.80228865,23,0.049,8.475492012,23,0.304,41.37408681,23,32.3,35.47808973,1,35,34.89565257,0,0,87.72692553,1,1.8,40.01808882,13.3,17.534521,21.1,15.17308194,8.9,15.17308194,0,15.17308194,-3.82,NA,NA,NA,405,446.486,0,6.7,94.205,1,NA,NA,NA,NA,0.073,34.896,NA,NA
1258,34.9305,-119.3961,2008-11-10,2008,CA,DOI,0.591,38.14845392,23,1.348,35.0495624,23,0.028,8.586574576,23,0,41.59271803,23,21.6,35.22904118,1,22,34.6625364,0,0.01,87.33121449,2,1.2,39.85588192,7.6,17.3620629,15,15.32445788,6.7,15.32445788,0,15.32445788,-3.89,57.2,35.631,2,156,445.973,0,0.52,93.768,0,NA,NA,NA,NA,0.073,716.659,83,511.37
1262,42.2325,-123.6347,2008-06-07,2008,OR,DOI,0.117,39.5558521,24,0.273,104.5338023,22,0.028,43.38071615,24,0,104.5338023,24,2.2,20.21758496,2,5,20.21758496,2,0.01,298.701649,2,3.4,28.94910848,13.9,9.265899367,26.1,5.050272997,4.4,5.050272997,0,5.050272997,-0.92,46.6,1183.944,2,174,901.221,0,0.69,641.095,0,NA,NA,NA,NA,0.073,469.57,NA,NA
1264,33.5203,-116.5329,2008-09-04,2008,CA,DOI,0.204,23.00053722,23,5.522,23.00053722,23,0.036,22.06297074,24,0.043,60.64734445,23,8.2,22.45175791,1,74,22.06297074,0,0.01,57.95461425,1,2.4,21.3499389,23.6,8.426585429,33.3,8.426585429,13.9,8.426585429,0,12.78899795,-2.47,NA,NA,NA,163,266.106,1,1.2,101.213,0,NA,NA,NA,NA,0.076,22.452,NA,NA
1265,32.7096,-116.9342,2008-06-19,2008,CA,DOI,0.739,9.069434523,23,22.348,5.662557533,23,0.047,5.662557533,23,2.304,9.069434523,23,4.7,5.662557533,0,25,5.662557533,2,0.048,84.44240151,2,1.3,9.861965032,24.1,2.855766152,34.4,2.855766152,17.2,2.855766152,0,9.861965032,-3.86,41,219.299,1,231,79.473,0,0.3,115.478,0,NA,NA,NA,NA,0.08,5.663,86,357.788
1266,32.7067,-116.9035,2008-06-15,2008,CA,DOI,0.509,10.45530949,23,10.957,6.260900864,23,0.043,6.260900864,23,2.261,10.45530949,23,7.2,6.260900864,0,29,6.260900864,1,0.048,82.65197799,2,1.5,10.30045389,20.2,4.347873864,27.8,4.347873864,14.4,4.347873864,0,6.65091063,-3.86,41.3,853.088,2,218,287.281,0,0.41,116.758,0,NA,NA,NA,NA,0.083,6.261,NA,NA
1267,32.1091,-104.1583,2008-06-16,2008,NM,DOI,0.275,128.7534996,24,2.583,19.69997041,24,0.054,17.21266666,24,0,53.70316641,24,4.6,74.02496279,4,15,74.02496279,1,0.01,133.8387884,1,3.3,16.59069052,30.3,40.34505839,42.2,16.59069052,18.3,16.59069052,0,14.75215509,-2.87,41.3,108.227,1,198,459.671,0,0.75,823.476,0,NA,NA,NA,NA,0.075,17.213,130,391.267
1268,44.5,-107.525,2008-06-13,2008,WY,DOI,0.243,100.7992546,23,1,101.695601,22,0.038,101.695601,22,1.217,99.97497972,23,4.1,34.28779659,1,10,34.28779659,1,0.004,356.1399006,2,3.6,27.51084816,2.6,4.686923081,8.1,4.686923081,-4.4,4.686923081,0,4.686923081,1.28,47.6,877.62,1,313,829.799,0,1.12,922.087,0,NA,NA,NA,NA,0.072,296.292,86,814.072
1269,44.1833,-107.3667,2008-06-13,2008,WY,DOI,0.243,123.8579548,23,1,91.16743811,22,0.038,91.16743811,22,0.458,98.89593893,24,4.1,47.15270323,1,10,47.15270323,1,0.004,332.8992383,2,1.8,32.69373812,3.3,11.85348653,21.7,8.238289329,4.4,8.238289329,0,7.714925753,1.28,47.6,869.006,1,313,811.58,0,1.12,911.194,0,NA,NA,NA,NA,0.072,273.136,86,794.718
1270,42.3472,-115.1575,2008-03-19,2008,ID,DOI,0.921,102.5184052,24,10.417,175.7859712,24,0.042,111.6382352,24,23.042,140.07488,24,5,105.441368,0,21,102.9229695,0,0.005,473.2030809,0,4.1,35.49069192,5.2,6.028785272,12.2,6.028785272,0,6.028785272,1.3,20.45891246,-1.54,40.3,590.262,1,255,675.823,0,0.37,599.803,0,NA,NA,NA,NA,0.071,680.66,NA,NA
1271,43.2192,-112.8414,2008-03-23,2008,ID,DOI,0.167,131.9740893,24,11.667,114.9681915,24,0.051,39.92102624,24,0.958,26.6341026,24,4.8,98.57888906,5,12,26.24752095,0,0.01,473.4264551,2,3.4,24.77928276,-0.6,22.58831348,6.1,18.38973298,-6.7,18.38973298,0,18.38973298,-2.34,41.7,707.712,2,238,707.712,0,1.12,699.437,1,NA,NA,NA,NA,0.078,160.088,NA,NA
1272,43.6256,-113.1801,2008-11-14,2008,ID,DOI,0.414,125.4260697,22,14.042,147.7568037,24,0.032,22.30249908,24,5.857,59.37815888,7,2.3,57.76477351,0,6,57.76477351,0,0.004,501.9625695,0,2.2,56.28238154,-0.1,10.37118458,11.7,6.027712093,-4.4,6.027712093,0,6.027712093,0.01,37.8,581.36,0,252,737.149,0,0.35,717.764,0,NA,NA,125,729.529,0.077,770.598,99,718.356
1276,48.3483,-120.7098,2008-12-01,2008,WA,DOI,0.583,82.77457214,24,8.529,83.44147312,24,0.004,83.44147312,24,0.329,83.44147312,24,7.1,41.70047663,1,19,121.4653559,1,0.002,714.9256505,1,1.5,55.33660026,6.1,11.55162644,4.4,0.782446493,2.2,0.782446493,0.5,0.782446493,-1.36,38.1,712.841,0,NA,NA,NA,0.19,1000.507,1,NA,NA,106,996.146,0.086,1013.08,NA,NA
1278,40.664,-122.9325,2008-12-01,2008,CA,DOI,0.358,65.73390368,24,6.958,65.73390368,24,0.002,29.9646863,22,0,65.73390368,24,13.1,27.88108674,1,4,4.915048168,0,0.002,184.5292906,1,0.1,34.8043889,9.4,10.80295254,14.4,5.045318156,2.2,5.045318156,0,3.216293226,-3.1,38.1,181.027,0,NA,NA,NA,0.19,528.951,1,NA,NA,106,524.365,0.086,540.23,NA,NA
1279,40.5522,-122.5112,2008-11-09,2008,CA,DOI,0.204,65.3412019,23,5.522,65.3412019,23,0.014,13.11058245,24,0,88.79824692,17,3.4,6.791609076,0,34,6.791609076,0,0.002,173.0781318,1,2,11.43130801,12.1,8.420571135,16.7,4.210326452,8.9,4.210326452,1.8,4.210326452,-3.54,38,299.012,1,252,697.41,0,3.72,511.189,0,NA,NA,NA,NA,0.078,1671.52,NA,NA
1280,32.7067,-116.9035,2009-06-12,2009,CA,DOI,0.368,10.45530949,22,5.857,6.260900864,21,0.029,6.260900864,22,2,10.45530949,22,8.3,6.260900864,0,12,6.260900864,0,0.002,6.260900864,6,2.3,10.30045389,16.8,4.347873864,19.4,4.347873864,15,4.347873864,0,6.324052374,-4.4,NA,NA,NA,162,77.675,0,0.64,116.758,0,NA,NA,NA,NA,0.071,78.204,NA,NA
1281,36.4002,-116.2644,2008-11-01,2008,NV,DOI,0.638,65.25666061,24,6.522,57.87645828,23,0.026,33.31180852,23,2,173.555294,23,3.6,65.25666061,1,26,19.84666174,0,0.01,168.5686226,1,3.8,20.1356269,7,31.92476522,23.3,15.05063699,11.1,15.05063699,0,15.05063699,-2.67,48.3,644.453,1,193,338.377,0,0.44,198.23,0,NA,NA,NA,NA,0.071,1053.795,98,389.979
1283,39.5147,-118.5143,2008-07-28,2008,NV,DOI,0.429,65.779306,24,17.042,69.01798208,24,0.03,14.66991987,24,0.609,165.4387187,23,4.9,69.01798208,1,25,42.14864103,0,0.003,220.1678907,1,2.4,12.75805576,26,28.7685853,37.2,12.75805576,12.2,12.75805576,0,12.75805576,-3.73,35.5,224.179,2,173,743.606,2,1.1,381.429,0,NA,NA,NA,NA,0.071,65.779,NA,NA
1284,41.8258,-121.438,2008-06-07,2008,CA,DOI,0.117,81.97558698,24,2.783,144.6398124,23,0.031,62.05069584,23,0,159.7664106,24,2.7,29.37724149,1,7,8.683224948,1,0.01,262.8242425,2,2.3,26.64287898,9.4,7.784817728,17.8,7.784817728,0.6,7.784817728,0,9.470029979,-2.82,46.6,1074.426,2,174,800.335,0,0.69,568.999,0,NA,NA,NA,NA,0.073,394.695,NA,NA
1285,32.6923,-116.3321,2008-09-30,2008,CA,DOI,0.835,18.54276748,23,51.783,36.59272433,23,0.029,18.54276748,23,3.87,36.59272433,23,3.4,2.983138747,2,20,3.083275701,3,0.006,49.37889409,3,3.1,9.14837697,23.7,7.885866588,32.8,7.885866588,13.9,7.885866588,0,9.14837697,-3.88,35.2,581.254,3,242,254.294,0,0.36,140.769,0,NA,NA,101,36.593,0.078,27.405,78,322.99
1286,44.4935,-108.223,2008-10-01,2008,WY,DOI,0.691,90.12212127,23,6.292,135.4030416,24,0.045,107.4788816,23,1.391,84.6949552,23,5.8,42.01125238,1,20,42.01125238,1,0.012,370.258693,2,0.9,7.131989876,10.5,28.36760354,27.8,7.131989876,3.9,7.131989876,0,7.131989876,1.19,35.2,885.569,2,300,819.378,0,0.94,899.294,0,NA,NA,NA,NA,0.071,312.156,77,90.18
1287,32.6923,-116.3321,2008-10-02,2008,CA,DOI,0.957,18.54276748,23,31.55,36.59272433,20,0.021,18.54276748,23,4.4,36.59272433,20,3.4,2.983138747,0,4,3.083275701,1,0.007,49.37889409,1,3.8,9.14837697,20.2,7.885866588,29.4,7.885866588,9.4,7.885866588,0,9.14837697,-4.05,35.2,581.254,1,286,254.294,0,0.42,140.793,0,NA,NA,NA,NA,0.072,47.399,NA,NA
1288,32.6923,-116.3321,2008-11-19,2008,CA,DOI,0.278,18.54276748,23,26.535,18.54276748,23,0.035,18.54276748,4,7.348,36.59272433,23,2.5,2.983138747,0,116,36.59272433,1,0.008,49.37889409,5,2.6,9.14837697,15.7,7.885866588,28.9,7.885866588,6.1,7.885866588,0,9.14837697,-3.56,43.9,343.825,0,401,254.294,0,0.34,140.793,0,NA,NA,101,118.186,NA,NA,208,1012.091
1289,44.1217,-106.881,2008-11-04,2008,WY,DOI,0.274,139.7603393,23,5.409,67.09195461,22,0.038,143.8142821,23,0,75.42043747,24,1.3,47.53162684,1,4,47.53162684,1,0.006,320.5516176,2,3.8,19.63302417,2.8,10.75282435,15.6,7.405432047,4.4,7.405432047,0,7.405432047,2.52,48.3,855.417,2,371,836.013,1,0.29,924.836,1,NA,NA,NA,NA,NA,NA,NA,NA
1290,40.3399,-121.5811,2008-06-18,2008,CA,DOI,0.183,42.61839474,23,7.565,42.61839474,23,0.051,13.84252146,23,0,113.1012126,23,18.5,42.61839474,0,24,34.95725772,1,0.011,160.2491182,1,3.2,37.81202069,20.6,6.991921524,25,1.536639637,0,1.536639637,0,1.536639637,-3.32,41.3,1221.952,1,306,734.801,0,0.4,476.126,0,NA,NA,110,1516.013,0.077,116.725,98,783.799
1291,37.9999,-122.1261,2008-01-31,2008,CA,DOI,0.335,4.738034096,23,9.13,4.738034096,23,0.028,4.738034096,23,0.875,1.003063297,24,3.4,7.016607126,0,8,4.738034096,0,0.005,4.738034096,0,4.6,3.916972321,6.1,3.879299139,11.1,1.119964665,3.3,1.119964665,7.9,1.119964665,-1.94,NA,NA,NA,224,526.108,0,6.02,353.108,0,NA,NA,NA,NA,NA,NA,184,725.257
1294,47.9398,-118.2134,2007-09-29,2007,WA,DOI,0.775,41.96075169,24,6.667,154.2050935,24,0.024,44.2567166,23,1.125,154.2050935,24,4.5,44.17853249,1,9,44.17853249,0,0.006,654.0970837,2,1.9,36.44562938,2.9,20.27861511,11.7,10.63577659,2.8,10.63577659,0,10.63577659,-2.54,NA,NA,NA,221,1082.707,0,0.173,1510.665,2,NA,NA,NA,NA,0.071,1280.024,144,1631.915
1295,48.6228,-118.1137,2007-09-07,2007,WA,DOI,0.667,74.33707519,24,10.968,202.0373711,22,0.034,67.26312132,23,1,200.6441024,24,4.4,75.1300517,1,31,11.02645059,0,0.005,754.9124123,4,3,54.8402668,10,20.97026284,23.9,11.01214731,7.8,11.01214731,0,11.01214731,-2.54,52,823.36,0,158,1125.812,0,0.185,1534.416,2,NA,NA,NA,NA,0.071,584.377,NA,NA
1296,37.7166,-119.601,2007-11-17,2007,CA,DOI,0.496,62.40946975,23,9.957,54.77209515,23,0.015,46.30863516,23,0.478,65.38406812,23,13.8,55.9277987,0,7,2.022567754,0,0.007,65.38406812,3,1.3,47.38785904,6.1,9.681416822,15,9.681416822,1.7,9.681416822,0,2.391572975,-4.32,48.8,243.433,0,180,422.969,0,0.36,268.49,3,NA,NA,111,422.969,0.073,307.147,96,575.101
1297,43.8805,-110.4629,2007-11-02,2007,WY,DOI,0.196,43.87126375,24,0,78.12409895,24,0.039,47.47363698,24,0.125,99.81744149,24,6.3,31.58282281,0,17,31.58282281,0,0.006,403.4078567,0,0.6,45.96916565,-1.4,4.850146313,7.1,4.850146313,-6.2,4.850146313,0,4.850146313,0.81,40.8,693.506,0,160,748.421,0,0.17,798.602,0,NA,NA,NA,NA,0.071,1154.78,202,752.386
1298,43.8805,-110.4629,2007-09-07,2007,WY,DOI,0.183,43.87126375,24,0.167,78.12409895,24,0.037,47.47363698,24,1.25,99.81744149,24,12.2,31.58282281,1,22,31.58282281,1,0.003,403.4078567,2,1.6,45.96916565,10.3,4.850146313,19.7,4.850146313,3.6,4.850146313,0,4.850146313,-3.52,52,693.506,0,158,756.277,0,0.185,1044.182,2,NA,NA,NA,NA,0.073,354.586,NA,NA
1299,37.6513,-119.7143,2007-08-26,2007,CA,DOI,0.6,57.56334443,23,4.261,47.1113919,23,0.065,4.308005748,23,0.696,60.26359696,23,8.1,48.30367605,2,26,8.904826369,0,0.013,87.43330714,4,2.9,50.64345293,20.6,9.737364405,26.1,9.737364405,16.7,9.737364405,0,9.649449463,-4.66,48.4,601.771,1,217,421.429,0,0.681,1323.861,2,NA,NA,NA,NA,0.071,4.308,80,597.153
1300,41.9204,-118.0541,2007-09-23,2007,NV,DOI,0.025,150.289533,24,0,144.9660748,24,0.036,144.9660748,24,1.083,276.9868502,24,5.6,119.5709181,1,9,137.5504289,0,0.006,277.2783049,1,4.1,47.36458108,5,7.788198728,7.7,7.788198728,1.5,7.788198728,7.6,7.788198728,-5.3,36,1295.971,0,155,700.478,0,0.208,1307.994,2,NA,NA,NA,NA,0.072,986.523,NA,NA
1301,45.3148,-112.9971,2007-09-15,2007,MT,DOI,0.235,102.9659027,23,6.708,197.5364155,24,0.048,131.2651332,24,4.625,167.6115044,24,15.5,44.45746132,0,58,53.27374423,0,0.01,562.4860673,0,3.1,21.90124712,14,4.232601421,21.7,4.232601421,6.1,4.232601421,0,6.827445799,0.14,51.4,85.256,0,184,852.848,0,NA,NA,NA,NA,NA,NA,NA,0.071,681.901,76,859.522
1302,45.4001,-111.8743,2007-10-30,2007,MT,DOI,0.33,63.41783424,23,7,174.3690357,23,0.036,92.37896901,21,0,151.6600236,23,7.7,42.45300065,0,33,51.51804381,0,0.005,526.8584326,3,2.6,34.51707435,5,7.630095507,11.1,7.630095507,-3.3,7.630095507,2.5,7.918661191,0.72,35.1,723.749,1,318,857.011,0,0.17,855.978,3,NA,NA,NA,NA,0.072,1417.316,NA,NA
1303,45.4282,-111.8359,2007-05-25,2007,MT,DOI,0.174,63.92268122,23,1.13,172.1040272,23,0.044,92.15344917,24,0.045,149.5580908,22,16.2,39.79165032,1,4,51.09956696,0,0.003,526.9678462,1,2.8,36.87772337,2,6.975527575,5.3,6.975527575,-0.3,6.975527575,5.1,6.975527575,-1.07,NA,NA,NA,170,858.97,0,0.463,1165.546,1,NA,NA,NA,NA,0.071,249.792,NA,NA
1304,36.0111,-118.1076,2007-05-15,2007,CA,DOI,0.387,66.8597552,23,3,43.33823286,23,0.057,43.33823286,23,0.174,43.33823286,23,11.2,35.51766729,0,20,9.531289697,0,0.008,69.31136241,3,2.1,32.26623883,14.5,9.319205623,18.9,9.319205623,11.1,9.319205623,0,12.37111564,-4.1,37.8,144.549,1,157,406.537,0,NA,NA,NA,NA,NA,NA,NA,0.076,52.105,NA,NA
1305,38.196,-107.8132,2007-05-14,2007,CO,DOI,0.421,72.4038527,24,1.391,64.27820328,23,0.054,64.27820328,23,0,100.9597946,24,10.1,72.36438136,1,25,17.85489691,1,0.007,183.8668626,2,3.2,21.85745815,8.5,19.77777127,24.4,4.363100964,5.6,4.363100964,4.1,12.94003517,-0.87,37.8,609.708,2,157,428.086,1,NA,NA,NA,NA,NA,NA,NA,0.071,96.298,86,840.913
1306,35.0037,-119.4892,2007-05-16,2007,CA,DOI,0.455,37.63221896,22,12.957,35.15172016,23,0.044,35.15172016,23,0.045,43.15816349,22,12.8,35.15172016,0,43,35.15172016,2,0.008,35.15172016,2,2.6,38.62376746,21.4,17.29209827,33.3,10.67982611,12.2,10.67982611,0,10.67982611,-4.1,37.8,137.074,0,197,452.407,0,NA,NA,NA,NA,NA,NA,NA,0.071,35.152,NA,NA
1307,37.0782,-119.5549,2007-05-23,2007,CA,DOI,0.268,20.0455501,22,14.091,20.0455501,22,0.041,20.0455501,22,1.957,23.81907414,23,7.2,20.0455501,1,31,20.0455501,1,0.006,23.81907414,5,2.1,22.5431599,18.9,4.408740528,28.3,2.508938833,13.3,2.508938833,0,2.508938833,-4.1,36.4,244.606,3,334,513.115,0,0.463,1311.033,1,NA,NA,NA,NA,0.074,20.046,NA,NA
